CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,SupportTickets,Churn
1772,10,55.42,2367.52,One Year,Fiber Optic,6,1
1773,57,61.95,2764.61,One Year,DSL,1,0
1774,25,59.07,3387.7,Two Year,DSL,8,1
1775,2,86.58,194.66,Two Year,No,2,0
1776,64,41.55,2559.86,Two Year,Fiber Optic,1,1
1777,35,42.11,2982.71,Month-to-Month,Fiber Optic,4,1
1778,7,92.92,1782.43,One Year,Fiber Optic,0,0
1779,18,70.03,3374.99,One Year,No,4,0
1780,67,61.52,1218.07,Two Year,No,9,0
1781,42,36.92,1655.12,Month-to-Month,DSL,3,1
1782,39,38.75,4817.5,Month-to-Month,DSL,5,0
1783,41,21.06,1805.54,Two Year,Fiber Optic,4,0
1784,24,29.14,1797.85,Month-to-Month,DSL,8,0
1785,60,75.68,3018.84,Month-to-Month,No,4,1
1786,46,109.19,4857.78,Month-to-Month,DSL,7,0
1787,19,48.72,4917.09,Month-to-Month,Fiber Optic,1,0
1788,68,52.77,2940.32,One Year,Fiber Optic,2,0
1789,42,31.56,105.33,Month-to-Month,Fiber Optic,2,0
1790,32,58.86,4513.22,One Year,DSL,2,0
1791,39,23.72,2894.17,Month-to-Month,No,5,0
1792,36,111.76,1893.38,Month-to-Month,DSL,6,0
1793,36,87.31,4163.06,Month-to-Month,Fiber Optic,6,0
1794,3,119.07,2059.18,One Year,Fiber Optic,6,0
1795,8,108.28,266.82,Month-to-Month,DSL,2,0
1796,70,67.3,4123.25,One Year,No,0,0
1797,41,71.97,2774.71,One Year,Fiber Optic,5,0
1798,68,39.06,1756.9,One Year,Fiber Optic,2,0
1799,13,66.2,1329.37,One Year,Fiber Optic,2,0
1800,49,110.3,3009.61,Month-to-Month,Fiber Optic,2,0
1801,60,25.09,1119.44,Month-to-Month,DSL,8,0
1802,2,106.36,1686.87,Month-to-Month,Fiber Optic,3,0
1803,60,54.09,3219.0,Month-to-Month,Fiber Optic,4,0
1804,5,109.95,4419.57,Two Year,DSL,2,0
1805,44,114.09,2711.16,Two Year,Fiber Optic,9,1
1806,27,87.09,3819.62,Month-to-Month,Fiber Optic,0,0
1807,32,86.44,3839.0,Month-to-Month,Fiber Optic,3,0
1808,21,65.28,3355.33,Two Year,DSL,0,0
1809,8,103.55,1304.61,Month-to-Month,DSL,6,0
1810,50,116.16,4347.26,One Year,DSL,6,0
1811,67,97.51,2237.75,Month-to-Month,Fiber Optic,3,1
1812,44,82.19,316.63,Month-to-Month,No,4,0
1813,58,80.68,1298.6,Two Year,DSL,9,0
1814,3,104.95,3851.19,Month-to-Month,DSL,6,0
1815,70,74.12,438.75,One Year,Fiber Optic,5,0
1816,2,100.39,822.09,Two Year,DSL,3,0
1817,44,70.89,3501.71,One Year,DSL,3,1
1818,2,26.24,4473.74,One Year,Fiber Optic,1,0
1819,35,58.39,3205.29,Month-to-Month,Fiber Optic,9,0
1820,30,64.44,1189.23,One Year,Fiber Optic,1,0
1821,8,34.16,361.73,Two Year,Fiber Optic,3,1
1822,22,30.25,3114.12,Two Year,DSL,4,0
1823,44,73.55,332.25,One Year,No,3,0
1824,58,28.51,3102.34,One Year,DSL,2,0
1825,36,50.29,1205.34,Month-to-Month,DSL,1,0
1826,69,94.46,4532.81,Two Year,DSL,3,0
1827,31,116.44,2427.95,One Year,DSL,4,1
1828,47,91.79,1197.3,One Year,DSL,0,0
1829,55,119.26,4280.41,Month-to-Month,Fiber Optic,0,0
1830,62,89.83,1344.77,Two Year,Fiber Optic,5,0
1831,30,49.38,1602.34,Month-to-Month,DSL,4,0
1832,55,87.21,4187.96,Month-to-Month,Fiber Optic,3,0
1833,16,90.22,1613.08,One Year,Fiber Optic,0,1
1834,12,57.17,2109.8,One Year,DSL,6,1
1835,17,21.77,1803.56,Month-to-Month,DSL,3,0
1836,16,90.32,670.36,One Year,DSL,2,1
1837,12,22.17,290.59,Month-to-Month,DSL,6,0
1838,8,83.12,3650.25,Month-to-Month,Fiber Optic,1,0
1839,3,36.36,3261.17,Month-to-Month,DSL,9,1
1840,16,76.56,1483.59,Two Year,DSL,0,0
1841,30,70.39,1548.44,Month-to-Month,DSL,3,1
1842,23,21.35,4730.53,Month-to-Month,No,7,0
1843,5,56.29,4939.59,One Year,DSL,5,1
1844,65,80.11,2419.83,Month-to-Month,Fiber Optic,8,1
1845,30,104.86,4032.01,One Year,DSL,0,0
1846,21,108.86,3709.76,Two Year,Fiber Optic,0,1
1847,70,68.38,1556.86,Two Year,No,4,1
1848,22,92.84,386.96,Month-to-Month,Fiber Optic,5,0
1849,32,51.65,798.53,Month-to-Month,No,7,0
1850,33,54.22,4207.64,One Year,Fiber Optic,2,1
1851,16,39.45,3682.95,Month-to-Month,Fiber Optic,5,1
1852,38,76.19,3355.24,Month-to-Month,Fiber Optic,2,0
1853,14,51.46,740.18,Month-to-Month,DSL,7,0
1854,36,28.44,3235.66,Month-to-Month,Fiber Optic,3,1
1855,23,88.5,3883.55,Two Year,No,1,0
1856,66,90.78,4316.95,One Year,DSL,8,1
1857,2,56.0,164.83,Month-to-Month,No,9,0
1858,65,27.67,3453.93,Month-to-Month,Fiber Optic,7,0
1859,67,62.63,193.58,Two Year,Fiber Optic,5,0
1860,52,64.23,3563.68,Month-to-Month,Fiber Optic,2,1
1861,62,86.87,3214.54,One Year,No,1,0
1862,23,51.54,826.9,Month-to-Month,DSL,3,0
1863,26,88.26,3854.0,Two Year,DSL,3,0
1864,68,107.15,434.9,One Year,Fiber Optic,0,0
1865,55,43.75,4149.35,Month-to-Month,No,8,0
1866,6,117.89,1383.45,Month-to-Month,Fiber Optic,9,0
1867,35,58.64,3475.37,Month-to-Month,DSL,7,0
1868,22,46.73,4626.08,Two Year,DSL,6,0
1869,43,62.15,1765.15,Month-to-Month,No,5,0
1870,15,29.44,2564.18,One Year,DSL,2,0
1871,60,32.57,2369.28,Month-to-Month,Fiber Optic,3,0
1872,12,61.44,872.3,Two Year,DSL,1,1
1873,49,96.24,2992.53,One Year,DSL,6,0
1874,42,110.03,3740.71,Month-to-Month,DSL,1,0
1875,38,86.48,4592.69,Month-to-Month,DSL,9,0
1876,45,30.52,4268.93,Month-to-Month,Fiber Optic,0,0
1877,35,87.2,2599.09,One Year,DSL,5,0
1878,30,83.54,3623.18,Month-to-Month,DSL,3,0
1879,30,100.58,4023.84,Month-to-Month,Fiber Optic,7,0
1880,6,102.52,2518.09,Two Year,No,0,0
1881,67,106.82,665.6,Month-to-Month,Fiber Optic,8,0
1882,7,61.41,2245.86,One Year,DSL,5,1
1883,52,89.79,4228.14,Month-to-Month,DSL,1,0
1884,14,46.83,3023.54,Month-to-Month,Fiber Optic,7,1
1885,15,119.93,3649.85,Month-to-Month,No,4,0
1886,21,37.53,1007.81,One Year,DSL,4,0
1887,35,21.01,4825.26,Month-to-Month,DSL,4,0
1888,66,34.88,2079.99,Two Year,Fiber Optic,6,0
1889,2,97.59,3302.81,Month-to-Month,Fiber Optic,6,0
1890,35,64.68,192.47,Month-to-Month,Fiber Optic,9,0
1891,20,64.75,723.86,Two Year,DSL,6,1
1892,10,115.5,3931.97,Month-to-Month,DSL,9,0
1893,25,111.96,4843.05,Month-to-Month,DSL,1,0
1894,66,51.12,1668.27,Month-to-Month,DSL,7,0
1895,25,40.91,282.19,One Year,No,0,0
1896,54,104.85,1868.25,Two Year,DSL,1,0
1897,33,110.6,185.59,Month-to-Month,Fiber Optic,6,1
1898,36,74.16,1042.63,Month-to-Month,Fiber Optic,3,0
1899,14,82.94,3787.11,One Year,DSL,9,0
1900,65,45.69,4691.73,Two Year,No,9,0
1901,54,100.08,528.5,Month-to-Month,Fiber Optic,8,0
1902,52,83.21,2833.71,Two Year,No,8,0
1903,3,70.35,1344.02,Month-to-Month,DSL,2,1
1904,41,26.01,781.39,Month-to-Month,DSL,2,1
1905,6,111.59,1173.0,Month-to-Month,DSL,8,1
1906,25,81.55,2931.04,Month-to-Month,DSL,9,0
1907,13,39.27,419.16,Month-to-Month,Fiber Optic,7,0
1908,8,80.64,2227.67,Two Year,No,0,1
1909,21,87.75,762.62,Month-to-Month,DSL,5,1
1910,68,72.58,1436.12,Month-to-Month,No,6,1
1911,25,91.81,1034.7,Month-to-Month,Fiber Optic,7,1
1912,68,78.15,4426.58,One Year,Fiber Optic,1,0
1913,45,114.78,3569.26,Two Year,DSL,0,0
1914,60,25.37,4355.47,Month-to-Month,DSL,3,0
1915,12,30.62,1978.97,Month-to-Month,No,0,0
1916,32,37.37,1635.73,Month-to-Month,DSL,1,0
1917,13,89.02,1964.88,Month-to-Month,Fiber Optic,2,1
1918,31,84.56,190.89,Month-to-Month,Fiber Optic,3,1
1919,20,109.21,3651.05,Month-to-Month,No,5,0
1920,18,93.29,1813.89,One Year,Fiber Optic,7,0
1921,60,70.84,1635.29,Month-to-Month,DSL,8,0
1922,63,119.18,3030.89,Month-to-Month,Fiber Optic,3,0
1923,6,46.61,2237.62,Month-to-Month,DSL,0,0
1924,32,103.32,4906.13,One Year,Fiber Optic,4,0
1925,43,62.68,1845.64,Month-to-Month,DSL,4,0
1926,2,84.87,3108.09,Month-to-Month,Fiber Optic,8,0
1927,60,92.73,1627.09,Two Year,DSL,5,0
1928,23,83.38,4953.92,Month-to-Month,No,4,1
1929,31,34.05,2281.04,Month-to-Month,Fiber Optic,9,0
1930,5,64.3,3207.23,Month-to-Month,No,9,1
1931,34,76.14,720.94,Two Year,DSL,4,0
1932,10,104.9,3691.82,Month-to-Month,Fiber Optic,7,0
1933,2,64.36,1419.13,Two Year,DSL,0,0
1934,11,111.87,2298.2,Month-to-Month,Fiber Optic,4,1
1935,50,64.04,4427.35,Month-to-Month,No,0,0
1936,31,74.88,4855.71,One Year,No,6,0
1937,56,99.63,2180.4,Month-to-Month,DSL,6,1
1938,9,78.31,4190.53,Month-to-Month,No,9,1
1939,21,116.02,361.41,Month-to-Month,Fiber Optic,7,0
1940,28,86.03,4253.11,Two Year,No,6,0
1941,62,72.27,3184.6,Month-to-Month,Fiber Optic,8,1
1942,7,22.36,2494.66,Month-to-Month,No,7,0
1943,16,61.37,4460.82,Month-to-Month,No,7,1
1944,4,49.92,4242.15,Month-to-Month,DSL,2,0
1945,4,94.81,1555.03,Month-to-Month,DSL,9,0
1946,40,40.83,3978.29,Month-to-Month,DSL,3,0
1947,17,40.52,587.51,Month-to-Month,Fiber Optic,3,0
1948,52,38.95,4131.54,One Year,No,0,1
1949,52,32.56,3409.73,Month-to-Month,Fiber Optic,5,1
1950,36,51.1,530.55,Month-to-Month,Fiber Optic,1,1
1951,38,108.59,3447.09,One Year,DSL,8,1
1952,50,97.49,2944.54,Two Year,DSL,0,0
1953,63,93.53,3013.3,One Year,DSL,0,1
1954,63,99.73,1525.23,Month-to-Month,Fiber Optic,9,0
1955,62,46.94,1405.84,One Year,DSL,5,0
1956,7,108.74,3836.42,Two Year,DSL,0,0
1957,27,33.73,1358.39,Month-to-Month,Fiber Optic,2,0
1958,14,53.63,2286.69,Month-to-Month,DSL,9,1
1959,71,78.67,3504.47,Month-to-Month,DSL,1,0
1960,5,30.29,490.12,Two Year,DSL,8,1
1961,55,93.01,3013.29,Month-to-Month,No,4,0
1962,2,58.72,2987.94,Month-to-Month,DSL,5,1
1963,62,98.44,3452.72,Month-to-Month,No,1,1
1964,21,69.29,1912.65,Two Year,DSL,7,0
1965,21,38.09,2300.0,Month-to-Month,No,5,0
1966,10,93.48,1716.85,One Year,Fiber Optic,7,1
1967,58,45.21,4060.02,Two Year,No,7,0
1968,39,69.08,739.99,Month-to-Month,No,0,0
1969,5,27.55,4818.47,Month-to-Month,Fiber Optic,6,0
1970,65,81.79,3210.7,Month-to-Month,No,1,0
1971,13,86.59,4445.84,Two Year,Fiber Optic,7,0
1972,53,57.87,2188.53,One Year,Fiber Optic,1,0
1973,45,115.44,1728.17,Two Year,Fiber Optic,3,1
1974,32,107.42,4513.56,Month-to-Month,No,1,0
1975,36,90.79,584.48,Month-to-Month,No,6,1
1976,60,91.37,673.83,Month-to-Month,DSL,4,0
1977,11,45.24,1566.8,Month-to-Month,Fiber Optic,8,1
1978,63,85.68,4802.9,Two Year,No,4,0
1979,21,39.82,3202.04,Month-to-Month,Fiber Optic,7,0
1980,52,34.4,2815.55,Month-to-Month,No,1,1
1981,55,119.95,3556.25,Month-to-Month,DSL,2,0
1982,26,82.24,2145.63,Month-to-Month,DSL,5,0
1983,68,63.1,3814.56,Month-to-Month,Fiber Optic,6,0
1984,34,48.82,2026.83,Month-to-Month,DSL,9,0
1985,52,80.39,4149.18,Two Year,DSL,7,0
1986,52,24.96,1409.75,Month-to-Month,Fiber Optic,2,0
1987,29,29.47,1459.98,One Year,DSL,6,0
1988,38,23.29,2659.68,Month-to-Month,DSL,7,0
1989,42,69.92,2210.73,One Year,DSL,9,0
1990,21,80.06,3275.77,Month-to-Month,Fiber Optic,5,0
1991,42,26.25,1885.02,Two Year,DSL,3,0
1992,13,92.12,1229.7,One Year,DSL,5,0
1993,64,43.04,2402.06,Month-to-Month,Fiber Optic,8,0
1994,17,88.52,2848.69,Month-to-Month,DSL,2,0
1995,9,118.19,798.74,Month-to-Month,No,1,0
1996,41,89.11,2827.92,One Year,DSL,4,1
1997,1,108.32,1664.36,Month-to-Month,No,6,0
1998,2,114.82,2023.01,Month-to-Month,Fiber Optic,2,0
1999,60,68.68,1468.66,Month-to-Month,No,4,0
2000,48,90.23,4663.91,Two Year,DSL,3,1
2001,29,105.2,3448.35,Two Year,DSL,6,0
2002,10,55.66,1386.06,Month-to-Month,No,1,0
2003,58,46.14,3260.65,Month-to-Month,DSL,6,0
2004,60,114.66,4258.0,Two Year,Fiber Optic,1,1
2005,21,92.63,2067.99,One Year,DSL,2,0
2006,28,41.97,4166.79,Month-to-Month,Fiber Optic,4,0
2007,34,64.91,856.63,Month-to-Month,No,6,1
2008,8,99.65,4131.63,One Year,No,5,1
2009,59,74.71,2747.44,Month-to-Month,DSL,6,1
2010,49,85.0,1192.57,Month-to-Month,DSL,5,0
2011,17,95.38,2094.99,Two Year,No,0,0
2012,60,82.2,4941.17,Month-to-Month,No,4,0
2013,45,74.01,3939.42,Two Year,DSL,0,1
2014,69,94.96,2917.92,Month-to-Month,Fiber Optic,6,0
2015,32,92.76,664.3,Two Year,DSL,3,1
2016,44,82.99,2147.28,Month-to-Month,No,4,1
2017,65,55.98,1388.95,One Year,DSL,0,1
2018,8,60.58,447.91,Month-to-Month,Fiber Optic,7,0
2019,43,117.04,2756.8,Month-to-Month,Fiber Optic,3,0
2020,1,31.24,4457.01,Month-to-Month,No,2,0
2021,51,46.85,3410.44,One Year,No,0,0
2022,24,69.24,1323.43,Month-to-Month,DSL,3,0
2023,24,103.67,2910.56,Month-to-Month,Fiber Optic,2,1
2024,17,36.37,4721.85,Month-to-Month,No,7,0
2025,5,47.7,3642.28,Month-to-Month,Fiber Optic,8,0
2026,20,26.58,3478.42,One Year,Fiber Optic,4,1
2027,21,90.6,4843.98,Two Year,Fiber Optic,8,0
2028,58,43.82,4014.48,Month-to-Month,DSL,0,0
2029,31,58.87,769.46,Month-to-Month,Fiber Optic,6,0
2030,11,64.37,1803.41,Two Year,DSL,6,0
2031,52,109.13,4829.19,One Year,Fiber Optic,5,0
2032,15,61.13,2499.56,One Year,No,3,0
2033,7,34.52,647.02,Month-to-Month,DSL,8,0
2034,28,72.43,2347.16,Month-to-Month,Fiber Optic,2,0
2035,51,116.3,3515.27,Month-to-Month,DSL,0,0
2036,58,80.77,4987.99,Month-to-Month,DSL,1,0
2037,5,118.34,1687.14,Two Year,No,2,0
2038,5,104.11,2619.03,Month-to-Month,Fiber Optic,1,0
2039,8,23.6,4410.44,Month-to-Month,DSL,5,1
2040,64,85.84,1840.81,Two Year,Fiber Optic,6,0
2041,10,48.68,635.38,Month-to-Month,Fiber Optic,4,1
2042,38,75.96,4749.79,Two Year,DSL,4,0
2043,8,47.93,2493.36,Month-to-Month,Fiber Optic,6,0
2044,25,54.89,2563.64,Month-to-Month,DSL,5,0
2045,66,112.32,3143.88,Month-to-Month,Fiber Optic,7,1
2046,50,40.66,117.33,Month-to-Month,DSL,8,1
2047,67,107.41,4662.54,Month-to-Month,DSL,1,0
2048,49,23.05,1871.11,Month-to-Month,DSL,1,1
2049,36,29.09,2044.97,Month-to-Month,DSL,0,0
2050,68,105.47,953.14,One Year,No,6,0
2051,41,83.06,1952.94,Month-to-Month,DSL,3,0
2052,62,94.72,4039.32,Month-to-Month,DSL,8,0
2053,10,40.94,4019.96,Month-to-Month,No,5,0
2054,21,73.71,4685.4,Month-to-Month,Fiber Optic,6,0
2055,36,93.72,2075.82,Month-to-Month,DSL,6,1
2056,12,82.73,3572.74,Month-to-Month,No,7,0
2057,2,67.17,2585.46,Month-to-Month,DSL,3,1
2058,13,115.98,4039.71,Month-to-Month,Fiber Optic,2,0
2059,53,87.62,3591.46,Month-to-Month,DSL,2,0
2060,32,110.78,1902.72,Two Year,Fiber Optic,9,0
2061,16,92.98,1749.7,Month-to-Month,Fiber Optic,7,0
2062,32,93.55,1336.97,Month-to-Month,DSL,2,1
2063,32,28.0,2924.93,Two Year,Fiber Optic,7,0
2064,11,55.95,4822.83,Two Year,Fiber Optic,1,0
2065,10,105.84,1080.33,Two Year,Fiber Optic,4,0
2066,15,43.26,566.74,Month-to-Month,No,4,1
2067,17,31.55,685.06,One Year,Fiber Optic,6,0
2068,40,52.61,3937.18,Two Year,Fiber Optic,4,1
2069,18,42.04,1815.51,Two Year,Fiber Optic,8,0
2070,55,112.53,1199.4,Month-to-Month,Fiber Optic,2,0
2071,25,106.8,1828.94,Month-to-Month,DSL,8,0
2072,59,69.97,3262.12,Two Year,Fiber Optic,0,0
2073,22,26.13,2779.26,Month-to-Month,Fiber Optic,2,0
2074,30,91.46,3743.59,Month-to-Month,No,3,0
2075,44,82.34,1761.46,Month-to-Month,Fiber Optic,5,0
2076,32,117.06,2314.94,Month-to-Month,DSL,9,0
2077,51,75.9,599.65,Month-to-Month,Fiber Optic,7,0
2078,46,53.64,457.99,Month-to-Month,No,6,1
2079,21,71.9,2365.05,Two Year,No,7,0
2080,32,117.93,1577.82,Month-to-Month,No,5,0
2081,39,89.64,3102.72,Month-to-Month,No,5,0
2082,12,87.2,310.71,Two Year,DSL,5,0
2083,47,44.07,696.66,Month-to-Month,Fiber Optic,2,0
2084,18,94.36,4339.43,Month-to-Month,Fiber Optic,9,1
2085,21,95.03,2874.93,Month-to-Month,DSL,3,0
2086,13,51.73,3589.07,Month-to-Month,DSL,5,0
2087,21,68.37,4225.66,Month-to-Month,No,6,0
2088,8,49.46,2372.79,One Year,Fiber Optic,2,0
2089,46,45.87,3829.2,Two Year,No,3,0
2090,7,22.59,2670.47,One Year,No,5,1
2091,23,48.52,1191.47,Month-to-Month,DSL,0,0
2092,22,75.4,1754.52,Month-to-Month,No,6,1
2093,22,20.16,2502.72,Month-to-Month,DSL,0,0
2094,29,48.32,1652.74,Month-to-Month,Fiber Optic,9,0
2095,13,108.14,1744.09,Month-to-Month,DSL,8,0
2096,2,79.36,1753.22,Two Year,DSL,9,0
2097,29,80.79,701.92,Month-to-Month,No,8,0
2098,52,60.34,514.75,Month-to-Month,DSL,8,0
2099,27,87.65,327.83,Month-to-Month,Fiber Optic,3,0
2100,50,38.99,643.69,Month-to-Month,DSL,1,0
2101,23,101.87,1784.16,One Year,DSL,6,0
2102,44,31.67,3009.97,Two Year,DSL,3,1
2103,22,85.6,1021.92,Month-to-Month,Fiber Optic,4,0
2104,43,54.11,4451.24,Month-to-Month,DSL,0,1
2105,37,94.75,4061.07,Two Year,DSL,9,0
2106,61,74.98,2650.58,One Year,Fiber Optic,5,0
2107,56,65.24,3648.63,Two Year,DSL,6,1
2108,3,36.94,1895.01,Month-to-Month,Fiber Optic,2,0
2109,63,83.68,280.21,Month-to-Month,No,9,0
2110,19,117.48,4531.23,Month-to-Month,DSL,1,1
2111,23,102.56,726.19,Month-to-Month,Fiber Optic,9,0
2112,29,26.0,4744.89,One Year,Fiber Optic,6,1
2113,30,57.62,2902.22,Month-to-Month,Fiber Optic,0,0
2114,39,112.56,1597.26,Month-to-Month,Fiber Optic,1,0
2115,25,70.3,2528.07,Month-to-Month,No,2,1
2116,8,86.21,2557.99,Two Year,DSL,3,0
2117,58,111.26,214.11,Month-to-Month,No,4,0
2118,16,107.38,1841.75,Month-to-Month,No,3,0
2119,1,70.18,3725.34,One Year,No,9,0
2120,5,63.76,2599.34,Month-to-Month,Fiber Optic,2,0
2121,3,53.97,1296.73,Month-to-Month,No,0,1
2122,65,91.9,1742.04,Month-to-Month,DSL,6,1
2123,4,48.7,4328.97,Two Year,Fiber Optic,9,0
2124,64,44.99,2675.19,One Year,DSL,5,1
2125,10,55.62,2688.93,One Year,No,1,0
2126,21,37.72,4811.19,Two Year,Fiber Optic,1,0
2127,46,89.51,1672.32,Two Year,DSL,2,1
2128,27,81.62,2449.75,One Year,No,7,0
2129,66,68.29,4077.4,Month-to-Month,Fiber Optic,7,0
2130,41,59.03,3818.67,One Year,Fiber Optic,9,0
2131,13,110.91,1402.42,Month-to-Month,DSL,9,1
2132,9,22.91,840.35,Two Year,No,9,0
2133,36,96.91,3533.45,One Year,Fiber Optic,9,0
2134,58,110.19,1362.52,Month-to-Month,Fiber Optic,7,0
2135,54,64.64,4621.11,Month-to-Month,Fiber Optic,6,1
2136,12,75.07,733.31,Month-to-Month,Fiber Optic,1,1
2137,14,114.45,1659.74,Month-to-Month,Fiber Optic,0,0
2138,34,41.23,368.46,Month-to-Month,DSL,5,0
2139,53,72.01,3546.2,Month-to-Month,DSL,7,1
2140,20,67.47,4467.19,Month-to-Month,Fiber Optic,0,0
2141,16,45.84,3215.79,One Year,No,2,0
2142,70,101.86,4694.99,Month-to-Month,Fiber Optic,0,0
2143,56,109.96,729.67,Month-to-Month,DSL,9,0
2144,58,98.19,529.9,Month-to-Month,DSL,8,1
2145,4,39.54,4208.22,Two Year,Fiber Optic,6,1
2146,4,28.67,4292.0,Month-to-Month,No,7,0
2147,20,80.54,4172.09,Month-to-Month,DSL,8,0
2148,10,25.71,4014.93,Month-to-Month,Fiber Optic,2,1
2149,24,87.28,1874.92,Month-to-Month,DSL,9,0
2150,26,73.04,1165.56,Month-to-Month,DSL,1,0
2151,37,86.28,4651.14,Month-to-Month,DSL,5,0
2152,54,79.02,1604.3,Month-to-Month,No,4,0
2153,21,62.27,2052.2,One Year,No,3,1
2154,38,40.09,3527.84,One Year,DSL,5,0
2155,46,50.57,1537.44,Month-to-Month,Fiber Optic,5,0
2156,4,72.45,4113.74,One Year,DSL,2,0
2157,60,85.19,443.17,Month-to-Month,Fiber Optic,1,0
2158,57,97.95,3976.8,Month-to-Month,Fiber Optic,8,0
2159,45,96.72,3049.07,Month-to-Month,DSL,7,0
2160,20,117.27,2907.67,Month-to-Month,DSL,3,1
2161,17,48.58,2346.05,Month-to-Month,No,5,1
2162,71,27.11,1457.52,One Year,Fiber Optic,2,0
2163,4,54.57,2373.94,Two Year,DSL,7,0
2164,14,94.33,2305.14,Month-to-Month,Fiber Optic,2,1
2165,3,63.81,2960.4,Month-to-Month,No,1,0
2166,58,101.78,1479.71,Month-to-Month,Fiber Optic,6,0
2167,55,74.93,480.22,Month-to-Month,Fiber Optic,2,0
2168,4,112.98,810.94,Month-to-Month,Fiber Optic,8,0
2169,24,114.79,3525.97,Two Year,Fiber Optic,2,0
2170,34,26.93,210.21,Month-to-Month,Fiber Optic,7,0
2171,30,65.64,4296.57,One Year,No,1,0
2172,19,80.97,3502.55,Month-to-Month,DSL,8,0
2173,31,45.59,3863.62,Two Year,Fiber Optic,0,0
2174,60,60.71,4196.32,Two Year,DSL,2,0
2175,60,87.77,701.28,One Year,DSL,1,1
2176,19,42.67,4130.01,Two Year,Fiber Optic,6,0
2177,49,80.2,2572.75,Month-to-Month,No,4,0
2178,63,89.74,4439.07,Month-to-Month,DSL,7,0
2179,22,29.05,4444.27,One Year,No,1,0
2180,24,69.75,218.47,Month-to-Month,DSL,7,1
2181,30,46.31,1976.04,Two Year,DSL,6,0
2182,58,92.44,2679.35,Month-to-Month,DSL,4,0
2183,31,38.96,3423.96,Month-to-Month,Fiber Optic,1,0
2184,64,109.22,1502.31,Month-to-Month,Fiber Optic,9,0
2185,19,63.09,1335.5,Two Year,Fiber Optic,6,0
2186,48,39.8,1968.2,Two Year,Fiber Optic,9,1
2187,45,63.8,2554.6,Month-to-Month,Fiber Optic,3,0
2188,55,60.87,4760.62,Month-to-Month,Fiber Optic,3,0
2189,55,62.89,3834.33,One Year,DSL,7,1
2190,18,78.56,2203.67,One Year,No,5,0
2191,63,72.12,366.39,Month-to-Month,Fiber Optic,8,0
2192,47,34.98,925.75,One Year,DSL,1,1
2193,57,26.56,2334.03,Month-to-Month,DSL,4,0
2194,45,92.94,4087.75,Month-to-Month,Fiber Optic,5,1
2195,33,75.97,1965.41,Month-to-Month,DSL,7,0
2196,17,55.9,2738.63,One Year,Fiber Optic,3,1
2197,70,100.84,4469.84,Two Year,DSL,6,1
2198,4,58.81,4577.6,One Year,Fiber Optic,6,0
2199,20,99.6,1157.3,One Year,DSL,3,1
2200,47,50.58,313.62,Month-to-Month,No,0,0
2201,15,27.28,1596.51,One Year,No,2,0
2202,70,113.26,3509.43,Month-to-Month,No,1,0
2203,47,59.46,4760.45,One Year,DSL,2,0
2204,9,99.27,477.46,Month-to-Month,No,4,1
2205,16,47.91,239.57,One Year,Fiber Optic,0,1
2206,69,84.64,4432.32,One Year,Fiber Optic,4,1
2207,61,107.33,3765.91,One Year,DSL,1,1
2208,10,24.16,4962.02,One Year,Fiber Optic,3,0
2209,50,103.06,2044.29,Month-to-Month,No,5,1
2210,3,77.13,2138.65,Two Year,DSL,8,0
2211,70,80.75,944.33,Month-to-Month,DSL,9,1
2212,51,72.32,667.65,Two Year,DSL,5,1
2213,19,107.45,2935.72,One Year,DSL,9,0
2214,42,24.34,1885.0,Month-to-Month,Fiber Optic,1,0
2215,35,46.1,493.55,Two Year,No,7,1
2216,46,107.58,4446.24,Month-to-Month,DSL,4,0
2217,26,95.23,1071.95,Two Year,Fiber Optic,8,0
2218,69,21.76,3768.06,One Year,Fiber Optic,9,1
2219,64,71.7,1482.92,Month-to-Month,DSL,8,0
2220,37,72.96,4083.23,Month-to-Month,Fiber Optic,3,1
2221,49,60.09,680.14,Month-to-Month,DSL,0,1
2222,21,49.74,3804.75,Two Year,Fiber Optic,8,0
2223,64,88.17,580.78,One Year,DSL,8,1
2224,5,40.78,2289.89,Month-to-Month,Fiber Optic,7,0
2225,70,99.89,3696.62,One Year,DSL,4,1
2226,4,100.3,948.77,Month-to-Month,No,4,0
2227,39,61.53,1499.76,Month-to-Month,No,9,1
2228,35,48.35,4337.36,Month-to-Month,DSL,5,0
2229,1,48.39,4437.08,Month-to-Month,Fiber Optic,0,0
2230,24,68.23,320.18,Month-to-Month,DSL,8,1
2231,57,91.96,923.64,Month-to-Month,Fiber Optic,4,0
2232,70,55.89,675.61,Month-to-Month,DSL,6,1
2233,41,81.0,980.5,Two Year,Fiber Optic,7,1
2234,54,58.25,4853.92,Month-to-Month,DSL,4,0
2235,46,50.45,2803.11,Month-to-Month,DSL,2,1
2236,60,22.49,2393.75,Month-to-Month,DSL,5,0
2237,60,20.39,4923.89,Month-to-Month,DSL,6,0
2238,57,42.72,2829.09,Month-to-Month,Fiber Optic,3,0
2239,31,60.64,3339.48,Month-to-Month,DSL,8,0
2240,24,105.13,1730.58,One Year,No,3,0
2241,36,99.85,1972.36,One Year,Fiber Optic,9,0
2242,30,46.72,3012.61,Month-to-Month,DSL,1,0
2243,24,44.45,441.95,Month-to-Month,Fiber Optic,8,0
